Key, Avg. Strength
(292, 82, 0), 2.0
(272, 123, 0), 2.0
(147, 256, 0), 1.0
(323, 477, 0), 1.0
(128, 346, 0), 1.0
(462, 49, 0), 2.0
(298, 255, 0), 1.0
(235, 488, 0), 2.0
(162, 300, 0), 1.0
(476, 295, 0), 1.0
(252, 267, 0), 1.0
(290, 504, 0), 1.0
(61, 206, 0), 2.0
(192, 211, 0), 2.0
(28, 300, 0), 2.0
(368, 168, 0), 2.0
(41, 299, 0), 1.0
(65, 330, 0), 2.0
(5, 196, 0), 2.0
(173, 60, 0), 2.0
(310, 159, 0), 2.0
(8, 260, 0), 1.0
(62, 235, 0), 2.0
(275, 142, 0), 1.0
(394, 0, 0), 2.0
(42, 102, 0), 2.0
(305, 416, 0), 1.0
(154, 392, 0), 2.0
(82, 412, 0), 1.0
(57, 185, 0), 1.0
(129, 310, 0), 1.0
(492, 26, 0), 1.0
(23, 193, 0), 1.0
(489, 65, 0), 1.0
(299, 315, 0), 2.0
(223, 443, 0), 2.0
(308, 124, 0), 1.0
(100, 425, 0), 2.0
(242, 43, 0), 1.0
(378, 15, 0), 2.0
(361, 427, 0), 2.0
(374, 189, 0), 1.0
(356, 153, 0), 2.0
(4, 400, 0), 2.0
(52, 13, 0), 1.0
(166, 111, 0), 2.0
(100, 281, 0), 1.0
(134, 66, 0), 1.0
(69, 313, 0), 2.0
(253, 188, 0), 2.0
(477, 234, 0), 1.0
(80, 312, 0), 1.0
(400, 87, 0), 2.0
(325, 89, 0), 1.0
(278, 333, 0), 1.0
(20, 396, 0), 2.0
(43, 280, 0), 1.0
(307, 108, 0), 1.0
(31, 194, 0), 1.0
(482, 186, 0), 2.0
(233, 505, 0), 2.0
(295, 281, 0), 1.0
(405, 380, 0), 2.0
(462, 150, 0), 2.0
(207, 85, 0), 1.0
(236, 351, 0), 2.0
(442, 162, 0), 1.0
(509, 264, 0), 2.0
(342, 168, 0), 2.0
(453, 437, 0), 2.0
(430, 201, 0), 2.0
(179, 426, 0), 2.0
(389, 137, 0), 2.0
(402, 336, 0), 1.0
(434, 325, 0), 2.0
(311, 290, 0), 1.0
(39, 290, 0), 1.0
(178, 364, 0), 1.0
(397, 246, 0), 2.0
(137, 488, 0), 2.0
(449, 305, 0), 1.0
(441, 24, 0), 1.0
(336, 206, 0), 1.0
(0, 353, 0), 2.0
(35, 198, 0), 2.0
(59, 10, 0), 1.0
(293, 394, 0), 2.0
(104, 332, 0), 2.0
(35, 160, 0), 1.0
(29, 180, 0), 1.0
(484, 242, 0), 2.0
(54, 39, 0), 1.0
(237, 354, 0), 1.0
(508, 134, 0), 2.0
(355, 271, 0), 1.0
(398, 482, 0), 1.0
(433, 489, 0), 2.0
(240, 195, 0), 2.0
(24, 275, 0), 1.0
(221, 4, 0), 2.0
(125, 28, 0), 2.0
(291, 408, 0), 1.0
(32, 284, 0), 1.0
(365, 113, 0), 2.0
(235, 156, 0), 1.0
(143, 214, 0), 1.0
(118, 388, 0), 1.0
(404, 141, 0), 1.0
(91, 145, 0), 1.0
(335, 223, 0), 1.0
(256, 411, 0), 1.0
(29, 279, 0), 1.0
(286, 80, 0), 1.0
(315, 341, 0), 1.0
(454, 270, 0), 1.0
(308, 179, 0), 1.0
(422, 299, 0), 1.0
(438, 76, 0), 1.0
(318, 143, 0), 1.0
(358, 464, 0), 1.0
(301, 36, 0), 1.0
(340, 336, 0), 1.0
(346, 127, 0), 1.0
(45, 348, 0), 1.0
(140, 210, 0), 1.0
(191, 373, 0), 1.0
(71, 323, 0), 1.0
(294, 495, 0), 1.0
(185, 57, 0), 1.0
(169, 154, 0), 1.0
(32, 169, 0), 1.0
(349, 240, 0), 1.0
(116, 268, 0), 1.0
(288, 46, 0), 1.0
(413, 316, 0), 1.0
(230, 476, 0), 1.0
(7, 122, 0), 1.0
(398, 147, 0), 1.0
(322, 303, 0), 1.0
(362, 70, 0), 1.0
(76, 77, 0), 1.0
(492, 346, 0), 1.0
(330, 290, 0), 1.0
(187, 151, 0), 1.0
(159, 402, 0), 1.0
(281, 177, 0), 1.0
(402, 129, 0), 1.0
(242, 167, 0), 1.0
(243, 113, 0), 1.0
(237, 155, 0), 1.0
(180, 279, 0), 1.0
(294, 255, 0), 1.0
(510, 493, 0), 1.0
(473, 1, 0), 1.0
(158, 294, 0), 1.0
(181, 50, 0), 1.0
(260, 252, 0), 1.0
(193, 213, 0), 1.0
(271, 458, 0), 1.0
(40, 350, 0), 1.0
(181, 358, 0), 1.0
(488, 56, 0), 1.0
(267, 230, 0), 1.0
(153, 15, 0), 1.0
(353, 417, 0), 1.0
(1, 79, 0), 1.0
(319, 384, 0), 1.0
(63, 473, 0), 1.0
(163, 96, 0), 1.0
(505, 405, 0), 1.0
(466, 188, 0), 1.0
(225, 292, 0), 1.0
(149, 158, 0), 1.0
(451, 304, 0), 1.0
(412, 483, 0), 1.0
(413, 368, 0), 1.0
(22, 489, 0), 1.0
(377, 494, 0), 1.0
(373, 329, 0), 1.0
(302, 245, 0), 1.0
(37, 83, 0), 1.0
(224, 118, 0), 1.0
(304, 105, 0), 1.0
(214, 5, 0), 1.0
(5, 410, 0), 1.0
(403, 55, 0), 1.0
(363, 26, 0), 1.0
(407, 501, 0), 1.0
(99, 291, 0), 1.0
(230, 34, 0), 1.0
(422, 409, 0), 1.0
(411, 413, 0), 1.0
(449, 90, 0), 1.0
(418, 178, 0), 1.0
(175, 455, 0), 1.0
(264, 309, 0), 1.0
(346, 83, 0), 1.0
(213, 23, 0), 1.0
(319, 397, 0), 1.0
(352, 226, 0), 1.0
(288, 3, 0), 1.0
(333, 442, 0), 1.0
(250, 298, 0), 1.0
(257, 32, 0), 1.0
(130, 114, 0), 1.0
(484, 172, 0), 1.0
(316, 202, 0), 1.0
(212, 436, 0), 1.0
(73, 94, 0), 1.0
(381, 499, 0), 1.0
(47, 138, 0), 1.0
(54, 310, 0), 1.0
(67, 415, 0), 1.0
(122, 355, 0), 1.0
(450, 103, 0), 1.0
(197, 452, 0), 1.0
(381, 65, 0), 1.0
(92, 197, 0), 1.0
(17, 179, 0), 1.0
(151, 196, 0), 1.0
(291, 166, 0), 1.0
(329, 247, 0), 1.0
(83, 456, 0), 1.0
(426, 124, 0), 1.0
(498, 490, 0), 1.0
(501, 224, 0), 1.0
(326, 40, 0), 1.0
(496, 223, 0), 1.0
(207, 301, 0), 1.0
(157, 257, 0), 1.0
(454, 222, 0), 1.0
(19, 13, 0), 1.0
(239, 496, 0), 1.0
(84, 311, 0), 1.0
(507, 397, 0), 1.0
(258, 474, 0), 1.0
(428, 334, 0), 1.0
(509, 161, 0), 1.0
(350, 407, 0), 1.0
(66, 407, 0), 1.0
(208, 14, 0), 1.0
(262, 273, 0), 1.0
(203, 431, 0), 1.0
(114, 11, 0), 1.0
(197, 16, 0), 1.0
(106, 477, 0), 1.0
(43, 52, 0), 1.0
(380, 253, 0), 1.0
(307, 421, 0), 1.0
(196, 383, 0), 1.0
(86, 475, 0), 1.0
(191, 276, 0), 1.0
(94, 91, 0), 1.0
(395, 497, 0), 1.0
(341, 9, 0), 1.0
(110, 367, 0), 1.0
(468, 237, 0), 1.0
(10, 2, 0), 1.0
(303, 487, 0), 1.0
(325, 412, 0), 1.0
(487, 507, 0), 1.0
(415, 273, 0), 1.0
(132, 365, 0), 1.0
(180, 45, 0), 1.0
(124, 84, 0), 1.0
(115, 423, 0), 1.0
(125, 465, 0), 1.0
(163, 440, 0), 1.0
(116, 288, 0), 1.0
(469, 221, 0), 1.0
(463, 12, 0), 1.0
(86, 350, 0), 1.0
(467, 216, 0), 1.0
(446, 48, 0), 1.0
(464, 14, 0), 1.0
(323, 361, 0), 1.0
(348, 482, 0), 1.0
(313, 241, 0), 1.0
(440, 393, 0), 1.0
(432, 101, 0), 1.0
(97, 311, 0), 1.0
(282, 447, 0), 1.0
(310, 486, 0), 1.0
(425, 469, 0), 1.0
(370, 107, 0), 1.0
(415, 401, 0), 1.0
(38, 168, 0), 1.0
(330, 272, 0), 1.0
(82, 460, 0), 1.0
(220, 213, 0), 1.0
(195, 382, 0), 1.0
(47, 376, 0), 1.0
(28, 40, 0), 1.0
(273, 271, 0), 1.0
(119, 160, 0), 1.0
(379, 52, 0), 1.0
(275, 24, 0), 1.0
(78, 508, 0), 1.0
(332, 7, 0), 1.0
(39, 422, 0), 1.0
(324, 290, 0), 1.0
(87, 453, 0), 1.0
(216, 375, 0), 1.0
(23, 359, 0), 1.0
(93, 234, 0), 1.0
(306, 370, 0), 1.0
(344, 317, 0), 1.0
(80, 505, 0), 1.0
(421, 358, 0), 1.0
(460, 346, 0), 1.0
(264, 298, 0), 1.0
(439, 178, 0), 1.0
(118, 267, 0), 1.0
(142, 24, 0), 1.0
(445, 389, 0), 1.0
(115, 98, 0), 1.0
(506, 363, 0), 1.0
(109, 419, 0), 1.0
(447, 170, 0), 1.0
(112, 126, 0), 1.0
(38, 53, 0), 1.0
(270, 296, 0), 1.0
(65, 504, 0), 1.0
(244, 184, 0), 1.0
(359, 47, 0), 1.0
(487, 229, 0), 1.0
(84, 20, 0), 1.0
(87, 183, 0), 1.0
(379, 287, 0), 1.0
(184, 60, 0), 1.0
(295, 318, 0), 1.0
(292, 434, 0), 1.0
(283, 218, 0), 1.0
(384, 356, 0), 1.0
(75, 416, 0), 1.0
(399, 314, 0), 1.0
(202, 83, 0), 1.0
(501, 434, 0), 1.0
(155, 132, 0), 1.0
(1, 486, 0), 1.0
(298, 462, 0), 1.0
(134, 482, 0), 1.0
(423, 484, 0), 1.0
(267, 414, 0), 1.0
(316, 20, 0), 1.0
(450, 93, 0), 1.0
(64, 109, 0), 1.0
(108, 343, 0), 1.0
(11, 158, 0), 1.0
(61, 336, 0), 1.0
(471, 307, 0), 1.0
(309, 128, 0), 1.0
(437, 427, 0), 1.0
(510, 22, 0), 1.0
(205, 114, 0), 1.0
(495, 472, 0), 1.0
(236, 498, 0), 1.0
(153, 220, 0), 1.0
(504, 360, 0), 1.0
(251, 261, 0), 1.0
(42, 58, 0), 1.0
(186, 6, 0), 1.0
(479, 251, 0), 1.0
(3, 21, 0), 1.0
(172, 441, 0), 1.0
(362, 85, 0), 1.0
(169, 295, 0), 1.0
(429, 198, 0), 1.0
(285, 257, 0), 1.0
(367, 405, 0), 1.0
(256, 478, 0), 1.0
(48, 169, 0), 1.0
(166, 192, 0), 1.0
(160, 55, 0), 1.0
(277, 93, 0), 1.0
(333, 162, 0), 1.0
(287, 280, 0), 1.0
(92, 103, 0), 1.0
(349, 130, 0), 1.0
(375, 136, 0), 1.0
(505, 139, 0), 1.0
(279, 61, 0), 1.0
(215, 409, 0), 1.0
(456, 128, 0), 1.0
(24, 121, 0), 1.0
(11, 161, 0), 1.0
(276, 379, 0), 1.0
(234, 233, 0), 1.0
(295, 313, 0), 1.0
(234, 378, 0), 1.0
(261, 277, 0), 1.0
(123, 361, 0), 1.0
(290, 337, 0), 1.0
(299, 437, 0), 1.0
(314, 360, 0), 1.0
(171, 283, 0), 1.0
(103, 108, 0), 1.0
(458, 124, 0), 1.0
(208, 171, 0), 1.0
(148, 274, 0), 1.0
(60, 160, 0), 1.0
(350, 348, 0), 1.0
(261, 357, 0), 1.0
(52, 18, 0), 1.0
(268, 442, 0), 1.0
(46, 38, 0), 1.0
(97, 39, 0), 1.0
(297, 266, 0), 1.0
(323, 302, 0), 1.0
(507, 322, 0), 1.0
(489, 381, 0), 1.0
(128, 8, 0), 1.0
(148, 64, 0), 1.0
(129, 269, 0), 1.0
(91, 322, 0), 1.0
(219, 225, 0), 1.0
(402, 215, 0), 1.0
(101, 458, 0), 1.0
(117, 414, 0), 1.0
(139, 277, 0), 1.0
(222, 304, 0), 1.0
(36, 385, 0), 1.0
(165, 272, 0), 1.0
(237, 424, 0), 1.0
(497, 452, 0), 1.0
(411, 166, 0), 1.0
(499, 199, 0), 1.0
(216, 35, 0), 1.0
(14, 507, 0), 1.0
(74, 273, 0), 1.0
(439, 342, 0), 1.0
(107, 208, 0), 1.0
(193, 261, 0), 1.0
(161, 205, 0), 1.0
(511, 53, 0), 1.0
(133, 194, 0), 1.0
(296, 297, 0), 1.0
(147, 412, 0), 1.0
(113, 61, 0), 1.0
(283, 486, 0), 1.0
(352, 105, 0), 1.0
(374, 448, 0), 1.0
(131, 324, 0), 1.0
(373, 347, 0), 1.0
(251, 335, 0), 1.0
(167, 255, 0), 1.0
(228, 326, 0), 1.0
(503, 187, 0), 1.0
(13, 29, 0), 1.0
(109, 60, 0), 1.0
(117, 281, 0), 1.0
(232, 464, 0), 1.0
(355, 248, 0), 1.0
(475, 326, 0), 1.0
(95, 250, 0), 1.0
(247, 295, 0), 1.0
(147, 142, 0), 1.0
(506, 470, 0), 1.0
(444, 170, 0), 1.0
(336, 97, 0), 1.0
(130, 208, 0), 1.0
(131, 65, 0), 1.0
(481, 175, 0), 1.0
(490, 226, 0), 1.0
(278, 3, 0), 1.0
(313, 177, 0), 1.0
(425, 454, 0), 1.0
(55, 503, 0), 1.0
(401, 262, 0), 1.0
(210, 471, 0), 1.0
(156, 51, 0), 1.0
(436, 69, 0), 1.0
(157, 70, 0), 1.0
(135, 173, 0), 1.0
(324, 89, 0), 1.0
(67, 193, 0), 1.0
(80, 236, 0), 1.0
(396, 97, 0), 1.0
(293, 372, 0), 1.0
(6, 499, 0), 1.0
(76, 3, 0), 1.0
(493, 108, 0), 1.0
(447, 86, 0), 1.0
(440, 59, 0), 1.0
(483, 346, 0), 1.0
(406, 441, 0), 1.0
(476, 241, 0), 1.0
(190, 248, 0), 1.0
(13, 43, 0), 1.0
(51, 376, 0), 1.0
(225, 371, 0), 1.0
(410, 200, 0), 1.0
(334, 94, 0), 1.0
(477, 146, 0), 1.0
(88, 331, 0), 1.0
(284, 41, 0), 1.0
(430, 114, 0), 1.0
(312, 505, 0), 1.0
(337, 467, 0), 1.0
(383, 281, 0), 1.0
(358, 450, 0), 1.0
(441, 43, 0), 1.0
(99, 216, 0), 1.0
(215, 284, 0), 1.0
(178, 116, 0), 1.0
(298, 174, 0), 1.0
(134, 350, 0), 1.0
(181, 450, 0), 1.0
(135, 293, 0), 1.0
(179, 109, 0), 1.0
(338, 8, 0), 1.0
(396, 204, 0), 1.0
(386, 125, 0), 1.0
(424, 206, 0), 1.0
(434, 45, 0), 1.0
(238, 432, 0), 1.0
(185, 152, 0), 1.0
(209, 54, 0), 1.0
(70, 214, 0), 1.0
(120, 84, 0), 1.0
(348, 391, 0), 1.0
(266, 405, 0), 1.0
